Time,Text
2022-11-18 21:56:35+00:00,b'RT @omoelerinjare: Imo people walked out on Shettima in Owerri State yesterday! \n\nIN PLATEAU THEY STONED WHILE IN IMO PEOPLE POLITELY WALKE\xe2\x80\xa6'
2022-11-18 21:56:34+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:56:34+00:00,"b'RT @Topboychriss: If Soludo wants to reply Governor Nyesom for standing with Peter Obi, his response should be done at the venue of his pro\xe2\x80\xa6'"
2022-11-18 21:56:33+00:00,"b'RT @MissPearls: BREAKING: The Incoming President of the Federal Rep of Nigeria, HE Peter Obi and his running mate, Dr Datti Baba-Ahmed will\xe2\x80\xa6'"
2022-11-18 21:56:33+00:00,"b""RT @Ebuka_jp: For those claiming that Obi lied for referring to Peter Odili as his school mate. Obi was right. Odili should've finished in\xe2\x80\xa6"""
2022-11-18 21:56:32+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:56:32+00:00,"b""RT @KcUzoka: Lawyers for Peter Obi @Lawyers4PetaObi is working with a team of Data Analysts and other Peter Obi's support groups to analyze\xe2\x80\xa6"""
2022-11-18 21:56:31+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:56:30+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:56:29+00:00,"b""RT @Hassanlabo: I am ready to serve in any capacity if called upon by Peter Obi because for me it'spaybackk time, we have a duty to take ba\xe2\x80\xa6"""
2022-11-18 21:56:29+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:56:28+00:00,b'RT @anayomikeokpala: @valentineozigbo @PeterObi @GovWike THE MAN TO TRUST WITH THE PRESIDENCY AMONG THE LOTS GOING BY ANTECEDENT..WE WILL B\xe2\x80\xa6'
2022-11-18 21:56:28+00:00,"b'RT @therealsojidan: This woman, whoever she is, I owe her a big hug.\n.\n.\n.\nOmoyele Sowore Baba blue Adamu Hullabaloo Davido Nairaland God A\xe2\x80\xa6'"
2022-11-18 21:56:26+00:00,b'RT @ObiFlagboy: BREAKING: Peter Obi is the Winner.~INEC'
2022-11-18 21:56:26+00:00,"b'@Ibnbazo @_Troll_Master @SaharaReporters So far, A drug dealer is the best choice for you. Stop comparing a drug de\xe2\x80\xa6 https://t.co/mmwCQUi96l'"
2022-11-18 21:56:25+00:00,"b'RT @omoelerinjare: APC AND PDP ARE THE SAME, THEY ARE SHAMELESS SETS OF PEOPLE WHO ARE VERY DIFFICULT TO DEAL WITH- ELDERS OF MIDDLE BELT F\xe2\x80\xa6'"
2022-11-18 21:56:25+00:00,"b'RT @daily_trust: Ahead of the 2023 general elections, the Ohaneaze Ndigbo Worldwide has said they are in agreement with the endorsement of\xe2\x80\xa6'"
2022-11-18 21:56:23+00:00,b'RT @omoelerinjare: PETER OBI IS THE ONLY PRESIDENTIAL CANDIDATE THAT SAYS WHAT NEEDS TO BE DONE FOR EACH STATES IN NIGERIA! \n\nHE IS THE MOS\xe2\x80\xa6'
2022-11-18 21:56:22+00:00,b'RT @ObiFlagboy: BREAKING: Peter Obi is the Winner.~INEC'
2022-11-18 21:56:22+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:56:22+00:00,b'RT @omoelerinjare: Breaking News: The DG Labour Party confirmed the Peter Obi Manifesto is ready to be released in a few days! \n\nRinu Omoye\xe2\x80\xa6'
2022-11-18 21:56:21+00:00,b'Delta state also belonged to Peter Obi. Nigerians are of tired sufferings and leaving management of our country res\xe2\x80\xa6 https://t.co/Tp3aZNhXqN'
2022-11-18 21:56:17+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:56:17+00:00,"b'RT @Topboychriss: If Soludo wants to reply Governor Nyesom for standing with Peter Obi, his response should be done at the venue of his pro\xe2\x80\xa6'"
2022-11-18 21:56:17+00:00,"b'RT @MissPearls: BREAKING: The Incoming President of the Federal Rep of Nigeria, HE Peter Obi and his running mate, Dr Datti Baba-Ahmed will\xe2\x80\xa6'"
2022-11-18 21:56:16+00:00,"b'RT @VictorIsrael_: Bringing this video back for those who didn\xe2\x80\x99t see it. Governor Wike sent stray bullets to Tinubu, Buhari and APC at the\xe2\x80\xa6'"
2022-11-18 21:56:12+00:00,"b'RT @_ikemba: Gboko \xf0\x9f\x93\x8d\n\nOur principal HE @PeterObi was invited by NKST Church to attend their  annual Synod at Mkar, Gboko, Benue State. Pete\xe2\x80\xa6'"
2022-11-18 21:56:09+00:00,"b'RT @mcmiti_: Keep saying it, keep retweeting it, keep sharing it, till they can\xe2\x80\x99t forget LP, Peter Obi, Papa, mama and Pikin. \n\n#WhatsApp #\xe2\x80\xa6'"
2022-11-18 21:56:06+00:00,"b'RT @mcmiti_: Keep saying it, keep retweeting it, keep sharing it, till they can\xe2\x80\x99t forget LP, Peter Obi, Papa, mama and Pikin. \n\n#WhatsApp #\xe2\x80\xa6'"
2022-11-18 21:56:05+00:00,"b'RT @JaypeeGeneral: Peter Obi, Na YOU we want as our President! PO remains the most accepted presidential candidate in this election. He is\xe2\x80\xa6'"
2022-11-18 21:56:05+00:00,b'RT @ObiFlagboy: May the grace backing Peter Obi work in your life.'
2022-11-18 21:56:04+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:56:03+00:00,"b'RT @D_goodybag: From a reliable source,  Tinubu will step down for Peter Obi. \nHe is seeing what is happening and he said they are deceivin\xe2\x80\xa6'"
2022-11-18 21:56:03+00:00,"b'RT @JosephOnuorah: Mr Peter Obi will not waste Govt funds \n\nIf we want our country back, we all have to contribute our quota!!!\n\nLet\xe2\x80\x99s not\xe2\x80\xa6'"
2022-11-18 21:56:02+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:56:01+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:56:00+00:00,"b'RT @VictorIsrael_: Bringing this video back for those who didn\xe2\x80\x99t see it. Governor Wike sent stray bullets to Tinubu, Buhari and APC at the\xe2\x80\xa6'"
2022-11-18 21:56:00+00:00,"b'RT @samomatseye: *Peter Obi went to America to raise money for his campaign, he even sold tickets as a motivational speaker, coming back ho\xe2\x80\xa6'"
2022-11-18 21:55:57+00:00,"b'RT @therealsojidan: This woman, whoever she is, I owe her a big hug.\n.\n.\n.\nOmoyele Sowore Baba blue Adamu Hullabaloo Davido Nairaland God A\xe2\x80\xa6'"
2022-11-18 21:55:57+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:55:54+00:00,"b""RT @Hassanlabo: I am ready to serve in any capacity if called upon by Peter Obi because for me it'spaybackk time, we have a duty to take ba\xe2\x80\xa6"""
2022-11-18 21:55:53+00:00,"b'RT @IgweOdyssey: Truly, there is no alternative to Peter Obi. The other two are wicked looters.\n\nBaba blue funsho Williams mueez akande nai\xe2\x80\xa6'"
2022-11-18 21:55:53+00:00,b'RT @ObiFlagboy: BREAKING: Peter Obi is the Winner.~INEC'
2022-11-18 21:55:51+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:55:49+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:55:46+00:00,"b'RT @JaypeeGeneral: Peter Obi, Na YOU we want as our President! PO remains the most accepted presidential candidate in this election. He is\xe2\x80\xa6'"
2022-11-18 21:55:46+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:55:45+00:00,b'RT @BOMBOY0001: Dear mr. Hassan followers your hardworking obedient is seriously sick. Your prayer is needed mr. Hassan have done alot 4 Pe\xe2\x80\xa6'
2022-11-18 21:55:38+00:00,"b'RT @Jessehallidaygi: While Remaking this video, i kept thinking to myself, Ahh This APC Government has finished us in this country!! We Nee\xe2\x80\xa6'"
2022-11-18 21:55:36+00:00,"b'RT @JaypeeGeneral: Peter Obi, Na YOU we want as our President! PO remains the most accepted presidential candidate in this election. He is\xe2\x80\xa6'"
2022-11-18 21:55:36+00:00,"b""RT @KcUzoka: Lawyers for Peter Obi @Lawyers4PetaObi is working with a team of Data Analysts and other Peter Obi's support groups to analyze\xe2\x80\xa6"""
2022-11-18 21:55:34+00:00,b'@GoziconC So is it Peter Obi that cause the insecurity in Anambra? Your head need panel beating and reset.'
2022-11-18 21:55:32+00:00,"b'RT @kae_samngbor: Odili finished secondary school in 1965, Peter Obi was born in 1961. So how come Pitobi met Odilli and was playing ball t\xe2\x80\xa6'"
2022-11-18 21:55:30+00:00,"b'RT @VictorIsrael_: Port Harcourt Rivers state, I came to say thank you for receiving Peter Obi in grand style. What is this? \xf0\x9f\x98\xae\xf0\x9f\x98\xae\xf0\x9f\x98\xae\xf0\x9f\x98\xae See crowd\xe2\x80\xa6'"
2022-11-18 21:55:29+00:00,b'@BashirAhmaad God bless Buhari for this..\n\nI will vote for Peter Obi.\nHe can do better.'
2022-11-18 21:55:24+00:00,"b""RT @Spotlight_Abby: History has a way of repeating itself, even to the colour of clothes and shoes! \xe2\x98\xba\xf0\x9f\x98\x8b\xe2\x98\xba\xf0\x9f\x98\x8b\n\nPDP's nemesis: Peter Obi x Wike h\xe2\x80\xa6"""
2022-11-18 21:55:22+00:00,b'Key takeaways from Soludos diatribe against Peter Obi https://t.co/acobS7XrX9'
2022-11-18 21:55:21+00:00,"b'RT @_ikemba: Gboko \xf0\x9f\x93\x8d\n\nOur principal HE @PeterObi was invited by NKST Church to attend their  annual Synod at Mkar, Gboko, Benue State. Pete\xe2\x80\xa6'"
2022-11-18 21:55:21+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:55:20+00:00,"b'RT @Everestanny: @SavvyRinu The ISLAMIC SOCIETY , Plateau State held a rally in Jos where they released a sweet campaign song for Peter Obi\xe2\x80\xa6'"
2022-11-18 21:55:18+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:55:17+00:00,"b""RT @jollynony: People don't realise that we're living a miracle!\n\nWhat Obidients have been able to achieve within months is in the realms o\xe2\x80\xa6"""
2022-11-18 21:55:17+00:00,b'RT @_weyimi: Good morning to my fellow Omo-ale supporting Peter Obi.\xe2\x9c\x8c\xef\xb8\x8f'
2022-11-18 21:55:17+00:00,"b'RT @Everestanny: @SavvyRinu The ISLAMIC SOCIETY , Plateau State held a rally in Jos where they released a sweet campaign song for Peter Obi\xe2\x80\xa6'"
2022-11-18 21:55:16+00:00,b'RT @firstladyship: This is Street Credibility. Peter Obi is not your mate. Can you fight GRACE? \xf0\x9f\x92\xaa\xf0\x9f\x91\x8f https://t.co/lB4uKKcNQJ https://t.co/m0H\xe2\x80\xa6'
2022-11-18 21:55:16+00:00,"b'RT @paybosco: This is Wike commissioning a project under Peter Obi, So when Wike said Peter obi worked in Anambra State he know what\xe2\x80\x99s sayi\xe2\x80\xa6'"
2022-11-18 21:55:14+00:00,"b""@adeyanjudeji It's well known how you supported Peter Obi,Please keep it up. https://t.co/MVB4Gfl8ov"""
2022-11-18 21:55:12+00:00,b'RT @Jessehallidaygi: We must mobilize to put an End to the Evil the Buhari led APC Government is causing Nigeria.\n\nBaba Blue \xe2\x80\xa2 Jonathan \xe2\x80\xa2 K\xe2\x80\xa6'
2022-11-18 21:55:11+00:00,"b'RT @VictorIsrael_: Bringing this video back for those who didn\xe2\x80\x99t see it. Governor Wike sent stray bullets to Tinubu, Buhari and APC at the\xe2\x80\xa6'"
2022-11-18 21:55:11+00:00,b'RT @DanBornoReal: A content of Peter Obi in Hausa/Kanuri language needs to be created and run in some radio stations in Maiduguri for some\xe2\x80\xa6'
2022-11-18 21:55:11+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:55:09+00:00,"b'RT @JosephOnuorah: Mr Peter Obi will not waste Govt funds \n\nIf we want our country back, we all have to contribute our quota!!!\n\nLet\xe2\x80\x99s not\xe2\x80\xa6'"
2022-11-18 21:55:09+00:00,"b""RT @JohnOye12708329: Peter Obi is winning the next Presidential 3lection come Feb'25 /23 because even my enemies are almost  all Obidient."""
2022-11-18 21:55:08+00:00,"b'RT @SavvyRinu: This is a Peter Obi appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the establishment, yet he stands strong\xe2\x80\xa6'"
2022-11-18 21:55:08+00:00,b'@renoomokri Everyday Peter Obi said.. Atiku no dey talk? Tell us what your principal said and why we should vote him.\n\n#Shoebrush'
2022-11-18 21:55:08+00:00,b'RT @JaypeeGeneral: Soludo has disappointed Ndi Anambra by jealously attacking Peter Obi. He should stop gambling with his re-election. The\xe2\x80\xa6'
2022-11-18 21:55:08+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:55:05+00:00,"b'RT @urchilla01: States that are in the balance as of today, but will likely swing towards Peter Obi:\n\nCrossRiver\nPlateau\nNasarawa\nLagos\n\nSt\xe2\x80\xa6'"
2022-11-18 21:55:05+00:00,"b'RT @Topboychriss: If Soludo wants to reply Governor Nyesom for standing with Peter Obi, his response should be done at the venue of his pro\xe2\x80\xa6'"
2022-11-18 21:55:04+00:00,b'RT @jgoldmonye: NBS: 103Million Nigerians now living in poverty. This is what they gained by voting Buhari. Now they are now packaging agba\xe2\x80\xa6'
2022-11-18 21:55:02+00:00,"b'RT @therealsojidan: This woman, whoever she is, I owe her a big hug.\n.\n.\n.\nOmoyele Sowore Baba blue Adamu Hullabaloo Davido Nairaland God A\xe2\x80\xa6'"
2022-11-18 21:55:02+00:00,"b'RT @therealsojidan: This woman, whoever she is, I owe her a big hug.\n.\n.\n.\nOmoyele Sowore Baba blue Adamu Hullabaloo Davido Nairaland God A\xe2\x80\xa6'"
2022-11-18 21:55:02+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:55:02+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:54:58+00:00,"b'RT @mayeesq: I trust Peter Obi. You can trust him, too. It is a currency we lack in governance and one which his precedent and character ev\xe2\x80\xa6'"
2022-11-18 21:54:57+00:00,"b""RT @KcUzoka: Lawyers for Peter Obi @Lawyers4PetaObi is working with a team of Data Analysts and other Peter Obi's support groups to analyze\xe2\x80\xa6"""
2022-11-18 21:54:56+00:00,"b'RT @Jessehallidaygi: Peter Obi was the best Governor Anambra ever had, i wonder what Soludo is talking about. \n\nFear Women \xe2\x80\xa2 Lagos \xe2\x80\xa2 Tinubu\xe2\x80\xa6'"
2022-11-18 21:54:55+00:00,b'RT @AfamDeluxo: Peter Obi is the next President of the Federal Republic of Nigeria. Iseee! https://t.co/jJUFCCIIjQ'
2022-11-18 21:54:53+00:00,"b""RT @jollynony: 12. It's not a competition, but can I ask you to support this man who has fought dragons and won? Delegate your resolve to a\xe2\x80\xa6"""
2022-11-18 21:54:51+00:00,"b'RT @adaigbo_2022: I am yet to see Sowore supporters call out INEC voters irregularities, but to call Peter Obi, SUG president mouth will be\xe2\x80\xa6'"
2022-11-18 21:54:50+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:54:49+00:00,"b'RT @VictorIsrael_: Bringing this video back for those who didn\xe2\x80\x99t see it. Governor Wike sent stray bullets to Tinubu, Buhari and APC at the\xe2\x80\xa6'"
2022-11-18 21:54:49+00:00,b'RT @AlphaDeGreat: Peter Obi will be the best President for Nigeria @renoomokri saying this with his full chest! https://t.co/u2BerWNV4H'
2022-11-18 21:54:49+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:54:49+00:00,"b'RT @jollynony: 11. This was the environment that the then ""inexperienced"" Peter Obi began in. What the man lacked in ""experience"", he made\xe2\x80\xa6'"
2022-11-18 21:54:48+00:00,"b'RT @Jessehallidaygi: The Importance of talking has been destroyed by the Buhari Led APC Government, Talking has no value anymore, Peter Obi\xe2\x80\xa6'"
2022-11-18 21:54:46+00:00,"b'RT @urchilla01: States that Peter Obi will win as of today, without conceding 25% to any opponent:\n\nAnambra\nAbia\nEnugu\nEdo\nDelta\n\nStates th\xe2\x80\xa6'"
2022-11-18 21:54:46+00:00,"b'RT @jollynony: 10. But for the intervention of an enraged President Obasanjo, that story would not have ended well. In the end, they went a\xe2\x80\xa6'"
2022-11-18 21:54:44+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:54:43+00:00,b'RT @AfamDeluxo: Peter Obi is the next President of the Federal Republic of Nigeria. Iseee! https://t.co/jJUFCCIIjQ'
2022-11-18 21:54:43+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:54:41+00:00,b'RT @SavvyRinu: Who inducted Peter Obi into our department?  \xf0\x9f\x98\x82\xf0\x9f\x98\x82https://t.co/TjR66zC3wd'
2022-11-18 21:54:39+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:54:39+00:00,"b""RT @GoziconC: Psquare will be celebrating their birthday at the Eko Hotels and Suites located in Tinubu's Lagos.\n\nThey refused to Celebrate\xe2\x80\xa6"""
2022-11-18 21:54:38+00:00,b'RT @aghajoseph: @dokubohilda Pained and smiling!\nPeter Obi has thrown labour party in Rivers under a moving speed train of Wike.\nHe traded\xe2\x80\xa6'
2022-11-18 21:54:38+00:00,b'RT @omoelerinjare: Breaking News: The DG Labour Party confirmed the Peter Obi Manifesto is ready to be released in a few days! \n\nRinu Omoye\xe2\x80\xa6'
2022-11-18 21:54:38+00:00,"b""RT @GoziconC: Psquare will be celebrating their birthday at the Eko Hotels and Suites located in Tinubu's Lagos.\n\nThey refused to Celebrate\xe2\x80\xa6"""
2022-11-18 21:54:37+00:00,b'RT @jollynony: 7. Well hope is here. Someone has come along who has actually done it. Someone who has fought the system and won! \n\nPeter Ob\xe2\x80\xa6'
2022-11-18 21:54:36+00:00,"b'RT @Elkrosmediahub: Btw, this was how Peter Obi was welcomed today in Port Harcourt. \n\nN.B -\xe2\x80\xa2 Kindly ignore the voice saying \xe2\x80\x9cthese are not\xe2\x80\xa6'"
2022-11-18 21:54:36+00:00,"b'@SavvyRinu A lot will!! People are talking about tribe, the Yoruba doesn\xe2\x80\x99t want Peter Obi base on he is Igbo. Is it\xe2\x80\xa6 https://t.co/74EHyXf2mn'"
2022-11-18 21:54:36+00:00,b'RT @JohnFanimokun: Emperor Wike advising and lecturing Peter Obi and his followers to stop their bigoted politics to help national growth.\xe2\x80\xa6'
2022-11-18 21:54:35+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:54:35+00:00,"b'RT @SavvyRinu: This is a Peter Obi appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the establishment, yet he stands strong\xe2\x80\xa6'"
2022-11-18 21:54:34+00:00,"b'RT @Makavelli275: Islamic society in Plateau State, held a rally in Jos where they released a sweet campaign song for Obi.\n\nObi was not inv\xe2\x80\xa6'"
2022-11-18 21:54:33+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:54:33+00:00,"b'RT @JaypeeGeneral: Peter Obi, Na YOU we want as our President! PO remains the most accepted presidential candidate in this election. He is\xe2\x80\xa6'"
2022-11-18 21:54:33+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:54:32+00:00,"b""RT @urchilla01: I think the 3rd best thing I love about Peter Obi's candidacy is that it helped unburden a lot of people &amp; helped them full\xe2\x80\xa6"""
2022-11-18 21:54:30+00:00,b'RT @DanBornoReal: A content of Peter Obi in Hausa/Kanuri language needs to be created and run in some radio stations in Maiduguri for some\xe2\x80\xa6'
2022-11-18 21:54:28+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:54:28+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:54:26+00:00,b'RT @DanBornoReal: A content of Peter Obi in Hausa/Kanuri language needs to be created and run in some radio stations in Maiduguri for some\xe2\x80\xa6'
2022-11-18 21:54:26+00:00,b'RT @ogkuku2: Rare footage of Bola Ahmed Tinubu in a Vick\xe2\x80\x99s Baba blue commercial aired on TVC. A must-watch for every Nigerian of voting age\xe2\x80\xa6'
2022-11-18 21:54:25+00:00,"b'RT @omoelerinjare: APC AND PDP ARE THE SAME, THEY ARE SHAMELESS SETS OF PEOPLE WHO ARE VERY DIFFICULT TO DEAL WITH- ELDERS OF MIDDLE BELT F\xe2\x80\xa6'"
2022-11-18 21:54:25+00:00,b'RT @multimeverse: These are the type of people Peter obi is selecting to run with him as the president of Nigeria &amp; not the type of politic\xe2\x80\xa6'
2022-11-18 21:54:24+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:54:22+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:54:21+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:54:18+00:00,"b'RT @therealsojidan: This woman, whoever she is, I owe her a big hug.\n.\n.\n.\nOmoyele Sowore Baba blue Adamu Hullabaloo Davido Nairaland God A\xe2\x80\xa6'"
2022-11-18 21:54:17+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:54:17+00:00,"b""RT @AishaYesufu: When Peter Obi @PeterObi speaks I don't hold my breath. I know he is capable. Beyond his capacity is the fact that he is w\xe2\x80\xa6"""
2022-11-18 21:54:14+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:54:14+00:00,b'RT @MissPearls: \xe2\x80\x9cThe new manifesto is ready and I\xe2\x80\x99ll discuss with Peter Obi on whether we should release it directly or do an unveiling cer\xe2\x80\xa6'
2022-11-18 21:54:12+00:00,"b'RT @JosephOnuorah: Mr Peter Obi will not waste Govt funds \n\nIf we want our country back, we all have to contribute our quota!!!\n\nLet\xe2\x80\x99s not\xe2\x80\xa6'"
2022-11-18 21:54:11+00:00,b'RT @JajaPhD: Peter Obi remains the most fact-checked candidate. He is aware that the media is on the hunt for gaffes from him. Why do you t\xe2\x80\xa6'
2022-11-18 21:54:10+00:00,b'RT @VictorIsrael_: Gov Seyi Makinde gave Peter Obi a 10000 capacity stadium to host the Obidatti rally in Ibadan Oyo state. Tinubu boys are\xe2\x80\xa6'
2022-11-18 21:54:10+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:54:09+00:00,"b'RT @Jessehallidaygi: The Importance of talking has been destroyed by the Buhari Led APC Government, Talking has no value anymore, Peter Obi\xe2\x80\xa6'"
2022-11-18 21:54:08+00:00,b'RT @JaypeeGeneral: Soludo has disappointed Ndi Anambra by jealously attacking Peter Obi. He should stop gambling with his re-election. The\xe2\x80\xa6'
2022-11-18 21:54:08+00:00,"b""RT @dokubohilda: Nigerians do not allow any confused being to confuse you with all what not. This is he. I can't wait for us to start the p\xe2\x80\xa6"""
2022-11-18 21:54:08+00:00,"b""RT @urchilla01: Peter Obi should never stop saying that he didn't steal state funds as a governor. He should keep screaming it &amp; reminding\xe2\x80\xa6"""
2022-11-18 21:54:08+00:00,"b'RT @OOlusore: Gov. Seyi Makinde of PDP Oyo State gave Peter Obi of Labour Party a 10,000 capacity stadium to host the Obidatti rally in Iba\xe2\x80\xa6'"
2022-11-18 21:54:07+00:00,"b'RT @Kamiyo_A: This is Beatrice Itubo, she has been in the hospital for two weeks now, she had a domestic accident while planning for one of\xe2\x80\xa6'"
2022-11-18 21:54:07+00:00,b'RT @multimeverse: These are the type of people Peter obi is selecting to run with him as the president of Nigeria &amp; not the type of politic\xe2\x80\xa6'
2022-11-18 21:54:06+00:00,"b'RT @SavvyRinu: This is a Peter Obi appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the establishment, yet he stands strong\xe2\x80\xa6'"
2022-11-18 21:54:06+00:00,b'RT @Chinaka_Chinaka: @fadaoluoma @MmuoOMA @PeterObi @CCSoludo Did you know that Peter Obi since he left office in 2014 has never collected\xe2\x80\xa6'
2022-11-18 21:54:06+00:00,"b'RT @JosephOnuorah: Mr Peter Obi will not waste Govt funds \n\nIf we want our country back, we all have to contribute our quota!!!\n\nLet\xe2\x80\x99s not\xe2\x80\xa6'"
2022-11-18 21:54:05+00:00,b'RT @IgweOdyssey: Arewa youths erecting @PeterObi billboard in Gombe State. Their labours shall be fruitful.\n\nHE Peter Obi Peter Odili Aisha\xe2\x80\xa6'
2022-11-18 21:54:04+00:00,"b""RT @Spotlight_Abby: History has a way of repeating itself, even to the colour of clothes and shoes! \xe2\x98\xba\xf0\x9f\x98\x8b\xe2\x98\xba\xf0\x9f\x98\x8b\n\nPDP's nemesis: Peter Obi x Wike h\xe2\x80\xa6"""
